entities;id;isLabeled;label;peer_label;score;text
Mai   , ....   ;965;0;-1;0.8709677419354839;0.3591407164411473;"Tanz Mai - 1 hit wonder party Tanz , baby , tanz ........ Mai 

   Schräge Hits Bands Mal Erfolg .... 
   Damit fröhliche Party garantiert :D"
Campus + FnF, Stammtisch, Austausch Bierchen, Laune !, Zivilklausel Aktionen, kann´s, Kampagne;966;0;-1;0.0;0.0;"Stammtisch Freier Campus + FnF Der monatliche Stammtisch , vorläufig altbekannter Stelle . Es spannende Themen Austausch Bierchen 2 bestimmt Laune ! 
   Beispiele Thema Zivilklausel Aktionen Rahmen "" Niemand kann´s sagen "" Kampagne . 
   Wir freuen schönen Abend Altbekannten Neuentflammten !"
JIMMY;967;0;-1;0.96875;0.0;JIMMY CORNETT AND THE DEADMEN Bluesrock / Southernrock
Oster-Spätschoppen Buffett, https://www.youtube.com/watch?v=aoQ_jJ_njX4;968;0;-1;0.1875;0.0;"Oster-Spätschoppen Buffett Tony-Hurdle-Trio Ab 17 Uhr ! ! ! Bitte Tische vorab reservieren ... 
   https://www.youtube.com/watch?v=aoQ_jJ_njX4"
Los, Meierling, Die abenteuerliche Reise Hutzelmannes, Meierling, Meierling, Kekse Pilze, Meierling, Erw, http://www.muenchenticket.de/search.jsp?organizer=12781;969;0;-1;0.0;0.0;"Los , Meierling Die abenteuerliche Reise Hutzelmannes 
   Figurentheater Kinder Jahren 

   Ein sonniger Herbsttag lockt Meierling Freie Wanderung : Weg gerät unverhofft unheimlichen , dunklen Wald voller Gefahren . Doch , mitten fremdesten Fremde , trifft Meierling Kauderer . Der sieht , liebt ebenfalls Kekse Pilze finden – welch Glück ! Meierling merkt , Fremde fürchterlich schön , neues kennen lernen . Eine Geschichte Weggehen Wiederkommen erzählt Worten Taten klitzekleinen Hutzelmännern . 

   Kinder € 5 / Erw . € 7 

   Tickets : http://www.muenchenticket.de/search.jsp?organizer=12781 
   Tel. 089 - 54 81 81 81 

   Mehr Infos : http://www.stadthalle-germering.de/index.php/kultur/alleva/details/703-meierling13_2-2"
Konzert Daniel Rodriguez;970;0;-1;1.0;0.0199114371025444;"Konzert Daniel Rodriguez ( Gitarre Gesang ) Einlass 19:00 , Beginn 20:00 ; Eintritt frei , Spenden willkommen"
;971;0;-1;0.0;0.0;""" Sülverhochtied ! ? ! """
Tanzbar !, Freitags, TanzBar, Pers,               , Pers;972;0;-1;0.53125;0.4241904801108922;"Tanzbar ! Mit Wochenende Jahr feiern . 
   Ab Freitags 
   TanzBar . 

   Wir freuen Euch / Sie . 

   Eintritt : 3,00 € p. Pers . Kursteilnehmer 
               3,50 € p. Pers . Gäste 

   Das 
   Team Tanzschule"
Transafrika Café Swane Ingenieure Grenzen, Köln, Ein Jahr Köln, Lena Klemm Tobias Seiderer, Afrika, Köln Daressalam Tansania Kapstadt, Afrika, Kairo Mittelmeer, Köln, Multivisionsschau, außergewöhnlichen Reise, Afrika, Mittwoch, Luisenstraße, Wuppertal, Erlös Projekten Ingenieure Grenzen e.V.;973;0;-1;0.0;0.0;"Transafrika Café Swane Ingenieure Grenzen e.V. präsentiert : 
   Transafrika - faszinierende Reise Köln Kapstadt 

   Ein Jahr Köln lebenden Lena Klemm Tobias Seiderer unterwegs , Afrika erkunden . Von Köln Daressalam Tansania Kapstadt südlichsten Zipfel Afrika . Von Kairo Mittelmeer hause Köln . 

   Die Eindrücke Erlebnisse Reise zeigen Sie beeindruckenden Multivisionsschau . Mit spektakulären , faszinierenden anrührenden Bildern lebendigen unterhaltsamen Kommentaren vermitteln Zwei Zuhörern unvergesslichen Abenteuer . Mit Spannung pur , Faszination Gänsehaut nimmt außergewöhnlichen Reise . 

   Lassen Sie Afrika begeistern ! 

   Wann : Mittwoch , 2.3.2016 , 19:30 Uhr 

   Wo : Café Swane , Luisenstraße 102a , 42103 Wuppertal 

   Karten : Vorverkauf 10,-€ www.colognetocapetown.com Café Swane 
   Abendkasse 12,-€ 

   Der Erlös Projekten Ingenieure Grenzen e.V. zugute ! 

   Weitere Infos Vortrag : 
   https://www.facebook.com/cologne2capetown/"
Das Lied Seele, Lebens Geburt Dahinschwinden Leben, Herz, Daseins, Daseins, Wonach, Acht;974;0;-1;0.0625;0.0;Ausstellung - Das Lied Seele Ich stelle Dasein dar Strömung Lebens Geburt Dahinschwinden Leben . Haben Sie ersthaft zugehört gefühlt , Herz schlägt , Blut rinnt , Zellen verändern . Manche beginnen Alter Endung physikalisch Dasein nachzudenken , alt fühlen , Körper schwächer . Je fühlen , Tod näher , desto intensiver erfahren Bedeutung Daseins . Wir Wert Daseins Menschen philosophischen Mitteln erfassen . Wonach streben , Sinn verlieren , Acht lassen , befinden , , umgeben , einfache Dahinschwinden .
Strickcafé vorher Deutsch-Lernen, Strickens, Herzlich,   , An Schanz 1, Aachen, Aachener Asylgruppe, Amnesty International, Treffen Beratung, Stricknadeln, NEU   , Strickcafé, Aachen, Zusammensein Frauen, Stricken, Deutschlernen, deutschen Sprache;975;0;-1;0.0;0.0;"Strickcafé vorher Deutsch-Lernen Nach Resonanz Aktion "" Stricken Kälte Nordirak "" therapeutische Wirkung Strickens wissen , greifen Angebot Patin gerne gründen Strickcafé . Herzlich eingeladen Flüchtlingsfrauen , Stricken lernen möchten , Häkelarbeit gesellen Begegnung Flüchtlingen suchen . 

   14-tägig mittwochs , 16 18 Uhr , Welthaus , An Schanz 1 , Aachen treffen . 

   In Regel nimmt Aachener Asylgruppe Amnesty International Rande Treffen Beratung durchgeführt bzw. Termin ausgemacht . 

   Wolle Stricknadeln gestellt . 

   Die Teilnahme kostenlos . 

   NEU 

   Begegnungen Strickcafé ( 14 Tage Welthaus , An Schanz 1 , 52064 Aachen ) Freude . Gerade Zusammensein Frauen , schön , Dolmetscherhilfe austauschen . So entstand Wunsch , Stunde Stricken , 15.00 16.00 Uhr Deutschlernen nutzen . Ab 24 . Juni Unterstützung erfahrener Patinnen losgehen . 

   Für Kinderbetreuung gesorgt . 

   Wir wünschen Erfolg Spaß Erlernen deutschen Sprache . Alle Interessierten herzlichst kostenfrei eingeladen ."
Ter    Adventssonntag, Bekannten Familie, �;976;0;-1;0.0;0.0;"Adventssonntag Frühstück 4 Ter     Adventssonntag Frühstück Golfalm Wallgau . 
   Lasst verwöhnen euren liebsten Freunden , Bekannten Familie . 
   Wir freuen �"
Erik Wikki, Erik Wikki;977;0;-1;0.0;0.0;"Lesung Garten Erik Wikki Jetzt schnell letzten Plätze reservieren ! 

   Vortragskünstler Erik Wikki liest Kriminalroman Papenburger Puppenspieler . 

   Genießt leckere Angebote Keller 
   Weinkellerküche . 

   Wir freuen Euch ! 
 
   Eintritt 8 €"
Dartologen, DC Silberrücken;978;0;-1;0.0;0.00051810584912515;Dartologen - DC Silberrücken
Geschlossene Gesellschaft;979;0;-1;0.0;0.0;Geschlossene Gesellschaft
30`DANCIN, Tanzparty, MARCUS, Ein bisschen Spaß “, …, ‘ DANCIN Party, Weserspucker Minden,   , VVK;980;0;-1;0.96875;0.0;"30`DANCIN : : Tanzparty DJ MARCUS Es Freitag , Woche Ihr Euch gebracht , Kind geschaukelt Haushalt trockenen Tüchern . Auf Trockenen sitzen . Ob Bier , Wein , Sekt leckerer Cocktail – Geschmack ! „ Komm hol Lasso raus “ , „ Ein bisschen Spaß “ „ Er gehört “ … , spielen , Panik . 

   Aber gerne Spaß 30 ‘ DANCIN Party BÜZ gehört Weserspucker Minden , laden herzlich , netter Gesellschaft , leckeren Getränken ( ! ) Musik Nacht durchzufeiern . 

   AK 4 Euro | VVK"
TECHNO, AEROBIC, Hip Hop Yoga, TRAINER, NATALIA ZIELENIECKI, KURS, Hip Hop Yoga, LÄNGE, MINUTEN, TREFFPUNKT, GEWÖLBE, START, TEILNEHMERGEBÜHR, EURO   , FITNESS, YOGA, HIP HOP,    , MUSIC, ACTION, BODYSHAPING, MOTIVATION, POWER, LOVE, HAPPINESS, SPIRIT &, FLOW, FREEDOM, WIR Schwestern, RUN DMC, GROSSE, EUCH, GO, US,   , Yoga Groove Lifestyle Hiphop, Hiphop Yoga, Ost West, Flow, Yoga Spass Freude, Vibe, Natalia Yoga-Anfängern Gegenteil, Om Yo !;981;0;-1;0.875;0.0;"TECHNO AEROBIC meets Hip Hop Yoga ( bitte verbindlich zusagen , dankeschön ) TRAINER : NATALIA ZIELENIECKI 
   KURS : Hip Hop Yoga 
   LÄNGE : 90 MINUTEN 
   TREFFPUNKT : GEWÖLBE 
   START : 20:00 
   TEILNEHMERGEBÜHR : 12 EURO 

   ? FITNESS ? YOGA ? HIP HOP ?     MUSIC ? ACTION ? BODYSHAPING ? MOTIVATION ? POWER ? LOVE ? HAPPINESS ? SPIRIT & FLOW ? FREEDOM ? WIR Schwestern ? RUN DMC 

   GROSSE HERZENSFREUDE AUF EUCH ? 

   GO IN : https://www.facebook.com/groups/technoaerobics/ 

   LIKE US : 
   https://www.facebook.com/technoaerobic 


   Um ’s ? Modernes , urbanes Großstadtleben vereint alten Traditionen Yoga Groove Lifestyle Hiphop . 
   Freiheit Verbundenheit Ziele Yoga Meinung , Hiphop Yoga genau passen . 
 
   Hip Hop Yoga vereint positiven Lebenseinstellungen Kulturen . 
   Mit Hilfe Soul Hip Hop Musik vereinen Stunde Ost West spirituellen Flow . 
   Das gehörte Vorurteil Yoga Spass Freude ausschliesst – aufgelockert Vibe Musik Natalia Yoga-Anfängern Gegenteil beweisen . 
   Zum Breakdancer Unterricht , 
   körperliche Gemeinsamkeiten Mensch denkt . 

   Lasst gemeinsam Om Yo ! dazufügen !"
"Nirgüls Adventskalender,    & "", Eckhard Schüttler, ....                                    ";982;0;-1;0.625;0.0;"Nirgüls Adventskalender 2015     & "" Kleine Flötenmusikanten "" 18.00 Uhr 
   liest Herr Eckhard Schüttler Geschichte ... 
   Anschließend .... 
               
                     "" Kleine Flötenmusikanten """
werkstattKONZERTE, werkstattKONZERTE Offenburg,   , Latin Classics, Sergio Segarich, Anne Hilse-Heideker, Manuel de Falla, Astor Piazzolla, Antonio Machado, Enrique Granados;983;0;-1;1.0;0.0;"werkstattKONZERTE Kaffeewelten Maurer verwandelt Konzertsaal : 

   14 . März 20 Uhr Gastgeber werkstattKONZERTE Offenburg . 

   Um 20 Uhr beginnt Titel "" Latin Classics "" Abend voller lateinamerikanischer Lebensfreude musikalischem Feuer : 

   Sergio Segarich Gitarre Anne Hilse-Heideker Violoncello interpretieren Werke Manuel de Falla , Astor Piazzolla , Antonio Machado , Enrique Granados , u.a. 

   Passend Sie Kaffeewelt Lateinamerikas geniessen . 

   Alle Infos Karten ( 20€/er . 10 € ) www.werkstattkonzerte-offenburg.de"
Sing Halleluja Weihnachtskonzert Familie;984;0;-1;0.90625;0.0;Sing Halleluja Weihnachtskonzert Familie
BXB;985;0;-1;0.0;0.0;BXB March 2017
Balkan Deluxe, Aurora Unser, Balkan Deluxe, Live, Balkan, Zusagen, Amy Gold Shisha, Bacca, Topf & Schlauch,    , Shisha, Gutschein Aurora, Zusagen, Gerhat-Hauptmann-ring, München, Whatsapp/Anruf;986;0;-1;0.96875;0.0;"Balkan Deluxe - Jeden Freitag - Aurora Unser nächster Streich ! 
   Jeden Freitag - Balkan Deluxe 
   20:00 - Live DJ 

   Wir laden Balkan Freunde nächsten Veranstaltung ! 
   Am Freitag Balkan & Hip Hop Night Nacht Live DJ ! # djskyline 

   Gewinnspiel : 

   Nicht Zusagen verlosen Amy Gold Shisha ( Bacca , Topf & Schlauch )     + 250 g Tabak & 5x V.i.p Plätze Freunde 1L Smirnoff & 8 Beigetränke ( inkl. Shisha ) mitmachen teilnehmen lohnt . 
   Auch gewinnen 20 € Gutschein Aurora . 

   Was ? 

   1 . ) Zusagen 
   2 . ) 100 Freunde einladen 
   3 . ) Teilen 

   & automatisch Gewinnspiel . 

   Die Gewinner Freitag gegegeben . 

   Adresse & Reserverierungen 
   Gerhat-Hauptmann-ring 54 - 81737 München 
   0178/ 5341703 ( Whatsapp/Anruf ) 

   Wir freuen zahlreiches erscheinen ! ; *"
Deichbrand - Festival 10.0, Cuxhaven, Nordholz Bands & Line, Jan Delay, The Hives, The Prodigy,   Alligatoah, Always Wanted War, Average Engines, Betontod, Blackmail, Booka Shade, Boy Hits Car, Caliban, Callejon, Chase & Status, Cro, Das Pack, De Fofftig Penns, Die Apokalyptischen Reiter, Feine Sahne Fischfilet, Finuds, Frank Turner & The Sleeping Souls, Gentleman, Guano Apes, Heaven Shall Burn, His Statue Falls, In Extremo, Intergalactic Lovers, Irie Révoltés, Jan Delay, Disko No.1, Jupiter Jones, K.I.Z., Kafkas, Katzenjammer, La Confianza, Le Fly, Mad Caddies, Marteria, Massendefekt, Maximo Park, Mc Fitti, Millencolin, Moonbootica, Only Crime, Paul Kalkbrenner, Prinz Pi, Radio Havanna, Revolverheld, Russkaja, SDP, Sick Of It All, Subway To Sally, Terrorgruppe, The Exclusive, The Hives, The Intersphere, The Prodigy, Triggerfinger, Turbostaat, Westbam, Wirtz;987;0;-1;1.0;0.1846529252552984;"Deichbrand - Festival 10.0 / Cuxhaven - Nordholz Bands & Line Up 
   Jan Delay , The Hives , The Prodigy 

   17.07.2014 - 20.07.2014 

   Alligatoah , Always Wanted War , Average Engines , Betontod , Blackmail , Booka Shade , Boy Hits Car , Caliban , Callejon , Chase & Status , Cro , Das Pack , De Fofftig Penns , Die Apokalyptischen Reiter , Egotronic , Elektrizzl , Faun , Feine Sahne Fischfilet , Finuds , Frank Turner & The Sleeping Souls , Gentleman , Guano Apes , Heaven Shall Burn , His Statue Falls , In Extremo , Intergalactic Lovers , Irie Révoltés , Jan Delay & Disko No.1 , Jupiter Jones , K.I.Z. , Kafkas , Katzenjammer , La Confianza , Le Fly , Mad Caddies , Marteria , Massendefekt , Maximo Park , Mc Fitti , Millencolin , Moonbootica , Only Crime , Paul Kalkbrenner , Prinz Pi , Radio Havanna , Revolverheld , Russkaja , SDP , Sick Of It All , Subway To Sally , Terrorgruppe , The Exclusive , The Hives , The Intersphere , The Prodigy , Triggerfinger , Turbostaat , Westbam , Wirtz"
Berliner Camerata, Memento, Sebastian Studnitzky & Friends, Berliner, Olga Pak, Alexey Naumenko, Jens Domeyer, Paul Kleber, Kontrabaß, STUDNITZKY, Genres, Elektro, MEMENTO, Streicherensemble, STUDNITZKY, STUDNITZKY,   , Sebastian Studnitzky Klangästhet, Frankfurter Allgemeine Zeitung,   , Elektro, E-, Berlin, Sebastian Studnitzky, WDR, Michael Nyman, Penguin Cafe Orchestra, Ryuichi Sakamoto Philip Glass Jon Hassel Berg, Echo, JAZZthing, schleichen, behutsam.“Schwäbische Zeitung, STUDNITZKY Trompeter Pianist internationalem Top-Niveau, Instrumentalisten Generation Clubs Festivals, Nils Landgren, Jazzanova, Mezzoforte Wolfgang Haffner, Nils Landgrens Funk Unit, Jazzanova, Wolfgang Haffner, Nightmares On Wax, Moritz Oswald, Mezzoforte, Dominic Miller, Contemplate, Label/Netzwerk, XJAZZ Festival, Berlins, Jazzszene Deutschland Kopf, Sebastian Studnitzky, Carl Maria Weber Dresden;988;0;-1;1.0;0.0;"Berliner Camerata , Memento - Classic meets Jazz - Sebastian Studnitzky & Friends 

   Berliner Camerata 
   Olga Pak , Violine 
   Alexey Naumenko , Violine 
   Jens Domeyer , Bratsche 
   Yann Merker , Cello 
   Paul Kleber , Kontrabaß 

   Schon STUDNITZKY Wanderer Genres Jazz , Klassik Elektro unterwegs . Mit MEMENTO – orchestral experience bringt Vielseitigkeit stilistische Aufgeschlossenheit eindrucksvoll Punkt . 

   Von Streicherensemble Gästen begleitet zelebriert faszinierend emotionales Spiel Trompete Klavier . Bei ungewöhnlichen Musik erscheint Ton . Sie detailliert , minimalistisch , transparent , emotionaler Tiefe beeindruckend . 
   STUDNITZKY setzt Musik wohltuend gängigen Klassik – Jazz Crossover . Hier tatsächlich Neues geschaffen . Musik kantig Pop , emotional Jazz , üppig Elektro , groovig Avantgarde . 
   2015 STUDNITZKY ECHO Jazz ausgezeichnet . 

   „ Sebastian Studnitzky Klangästhet … Man wünscht vollkommen unaufgeregten Kammermusik . “ Frankfurter Allgemeine Zeitung 

   „ Klavier Trompete ? Große Band Ensemble ? Elektro Klassik ? Jazz Pop ? E- U-Musik ? Der Berlin lebende Musiker Sebastian Studnitzky entscheiden . Sein neues Album beweist : . “ WDR 3 

   „ Das klingt , Michael Nyman , Penguin Cafe Orchestra , Ryuichi Sakamoto Philip Glass Jon Hassel Berg spielen , Echo zurückgeworfenen Klängen hypnotische Musik formen : eingängig Haut gehend ! “ JAZZthing 

   „ Seine Werke schweben Raum . Sie verlangen achtsames Lauschen . So leise , , füllen dennoch Moment Raum . Sie schleichen Zuschauer hinein , bringen Mitschwingen – zart behutsam.“Schwäbische Zeitung 

   Dass STUDNITZKY Trompeter Pianist internationalem Top-Niveau musiziert , Sensation . Wie Instrumentalisten Generation Clubs Festivals weltweit präsent ( Nils Landgren ’s Funk Unit , Jazzanova , Mezzoforte Wolfgang Haffner ) . Aktuell Aufnahmen Nils Landgrens Funk Unit , Jazzanova , Wolfgang Haffner , Nightmares On Wax , Moritz Oswald , Mezzoforte , Dominic Miller u.v.m. hören . 2012 gründete Contemplate Label/Netzwerk . 2014 initiierte musikalischer Leiter XJAZZ Festival – Stand größte Jazzfestival Berlins – stellte Jazzszene Deutschland Kopf . Seit September 2014 lehrt Sebastian Studnitzky Professor Hochschule Musik Carl Maria Weber Dresden ."
Open Bottle Night, Liebhabern Neugierigen, Monatsspecials,    ;989;0;-1;0.0;0.0;Open Bottle Night – donnerstags freitags 20 Uhr Wir gewähren Einblick vielfältige Welt handwerklich gebrauten Biere . Jede Woche verkosten Auskennern , Liebhabern Neugierigen jeweils ausgewählte Sorten unserem Sortiment – Monatsspecials Neuzugänge inklusive . Es vorherige Anmeldung nötig .     Bitte pünktlich , Teilnehmerzahl begrenzt . Die Teilnahmegebühr beträgt 2 Euro .
KARAOKE, PARTY, 🎤   , Spaß !, KOMMT, BUNT, GEHT, BLAU;990;0;-1;0.9375;0.021163260203505008;"KARAOKE PARTY KARAOKE 🎤 

   feiert Samstag KARAOKE-Party 

   Singt , tanzt , lacht Spaß ! ! ! 


   KOMMT BUNT - GEHT BLAU"
DR, DÖBLINGERS, GESCHMACKVOLLES, VERFÜHRT, ENTGRETELT, Oh, Nein !, Döblingers Kasperltheater, Sehgewohnheiten, Grossen, Kasperl Seppl, Gretel, Teufel, Hexe, Polizist Räuber, Krokodil,   , Im Foyer   Preis;991;0;-1;0.0;0.12386171671061764;"DR . DÖBLINGERS GESCHMACKVOLLES KASPERLTHEATER VERFÜHRT UND ENTGRETELT 

   Leider Erwachsene , Poccis Zeiten , bedenkenlos ungehemmt Kasperlvergnügen hingeben , , führen paar Kinder Alibi ! Aber , Kinder schlafen ? Oder Lust ? Muss wohlverdienten Kasperlspaß verzichten ? Oh , Nein ! 

   Doctor Döblingers Kasperltheater bietet ausnahmsweise Erwachsenen Möglichkeit , ungeniert Angst alleine Kasperltheater . Denn Erwachsenenstücke speziell Sehgewohnheiten Sprache Altersgruppe zugeschnitten , pädagogisch völlig wertfrei Phantasie „ Grossen ” anregen . Hier Lieblinge längst Kindertagen wiedertreffen : Neben Kasperl Seppl liebe Großmutter , Gretel , König Prinzessin , Tod Teufel , Hexe Zauberer , Polizist Räuber böse , böse Krokodil . 

   - Im Foyer 

   Preis : 12 €"
Cars & Lifestyle, Auto Highlights !, Dead Line;992;0;-1;0.0;0.0;"' Cars & Lifestyle Action ' Das Event ums Auto Highlights ! 
   Opening : 9:59 Uhr Dead Line : 17:01 Uhr"
;993;0;-1;0.12903225806451613;0.0;Dogtown Baum Wir feiern MAI
Nachkriegszeit Wirtschaftswunder;994;0;-1;0.0;0.0;Führung : Von Nachkriegszeit Wirtschaftswunder Mit Marlott Platz
Juso-Stammtisch Liebe Jusos, Zeit, Stammtisch Juso-Hochschulgruppe Universität Trier, Trierer, Jusos, Universität Trier;995;0;-1;0.0;0.0;"Juso-Stammtisch Liebe Jusos , 
   Es mal Zeit Stammtisch Juso-Hochschulgruppe Universität Trier gemeinsam veranstalten . 
   Wir freuen Mitglieder Interessierte 25.06.15 20 Uhr Astarix sehen ! 

   Mit solidarischen Grüßen 
   Trierer Jusos Juso-Hochschulgruppe Universität Trier"
Freitag Central !;996;0;-1;0.0;0.0;Feiereitag It 's NEW it 's fine - Freitag Central !
Weihnachtsfeier, Pink, Pink Parte !;997;0;-1;0.0625;0.0;Weihnachtsfeier Pink Parte&Gästen Pink Parte !
Passau, Fischsemmeln, Zeit, Horst Seehofer, Scheuer, CSU-Legende Edmund Stoiber, Lasst Spektakel, Jonas Dittrich(0171/1021149, Abfahrtsinformationen;998;0;-1;0.0;0.0;"Fahrt politische Aschermittwoch Liebe JUler & Freunde JU , 
   10.02 soweit . In Passau findet größte Stammtisch Welt politischen Aschermittwoch . Neben guten Fischsemmeln Bier knallharte ehrliche Worte stadionähnliche Atmosphäre politische Geschehen letzten Zeit . Im Fokus Jahr Umgang derzeitigen Flüchtlingssituation , landespolitische Themen angesprochen . Neben unserem Ministerpräsidenten Horst Seehofer Generalsekretär Scheuer , spricht CSU-Legende Edmund Stoiber . Lasst Spektakel entgehen meldet Jonas Dittrich(0171/1021149 ) . Kartenvergabe erfolgt Windhundsystem , möglichst schnell melden . Abfahrtsinformationen Anmeldung 
   Beste Grüße 
   Jonas Dittrich ."
Frank Witte, Dan Ju-Jutsu, A Leistungssport Fachlehrer, Polizeiakademie Hessen, Deutscher Meister, Ju-Jutsu Wettkampf, Danish Open, Swedish Open, Europameister, World-Cup-Winner, Ju-Jutsu Fighting, Simone Schmitt-Jacobs, Dan Ju-Jutsu, B Leistungssport, Dan Kamp Ju-Jutsu Combat Weltmeisterin, Vize-Weltmeisterin Ju-Jutsu Fighting, Deutsche, Fehlerkorrektur, Wettkampftraining, Kindertraining   , DTV Mitglieder 30;999;0;-1;0.0;0.03401405981113037;"Seminar "" Trainingslehre "" 11 . - 13 . April Referenten : 

   Frank Witte : 6 . Dan Ju-Jutsu / Trainer A Leistungssport Fachlehrer Sport polizeibezogene Selbstverteidigung Polizeiakademie Hessen 14-facher ( internationaler ) Deutscher Meister Ju-Jutsu Wettkampf Sieger Formenmeisterschaften Danish Open Swedish Open 1991 / 1992 Europameister 1991/ 1992 , World-Cup-Winner 1993 Ju-Jutsu Fighting 

   Dr. Simone Schmitt-Jacobs : 
   5 . Dan Ju-Jutsu / Trainer B Leistungssport 3 . Dan Kamp Ju-Jutsu Combat Weltmeisterin , Vize-Weltmeisterin Ju-Jutsu Fighting . mehrfache Deutsche Meisterin 

   Inhalt : 
   - Trainingsaufbau 
   - Richtiges Aufwärmen 
   - Sportverletzungen 
   - Trainingsplanung 
   - Fehlerkorrektur 
   - Aufbau Trainingseinheit 
   - Wettkampftraining 
   - Kindertraining 

   Kosten DTV Mitglieder 30 € , externe Teilnehmer 60 €"
Black & House, Only Gee ™ Club, Außenbereich;1000;0;-1;1.0;0.015901440229229014;"Black & House | Sommergarten | Privileg Club Am Freitag feinste Black & House Musik Dj Only Gee ™ Club . Zudem Außenbereich Boxen angebracht , Tanzmuffel einfach draußen sitzen perfekt gemixten Sound genießen . 

   Der Eintritt 24.00Uhr frei"
Benefiz-Open-Air-Kino, Abenden, Heinz Rühmann, Aktion, Sternstunden, Not, Bayern, Deutschland, Sternstunden;1001;0;-1;0.0625;0.0;"6 . Benefiz-Open-Air-Kino Das Flairhotel Flair-Hotel Reichsküchenmeister zeigt Abenden Feuerzangenbowle gleichnamigen Kultfilm Heinz Rühmann . Mit Aktion gemeinnützige Projekte Region unterstützt . Heute spenden Sternstunden e.V. 

   Sternstunden übernimmt 20 Jahren Verantwortung kranke , behinderte Not geratene Kinder - Bayern , Deutschland weltweit . Der Förderverein reagiert , Not , schnell unbürokratisch . Dank ungebrochenen Hilfsbereitschaft vieler Menschen Sternstunden Gründung 2.300 Kinderhilfs-projekte Gesamtfördersumme 158 Millionen Euro unterstützen . 
   Mehr Infos http://www.sternstunden.de/"
Doctor-Who-Nacht Vol. II, TARDIS, SLaM & Friends Moers-Hülsdonk, Staffel Serie, deutscher, Sandwiches, Sandwiches Standardgetränke Flat, Anschluss, Serienschauen Hause, Couches Schlafplatz, Allons-y;1002;0;-1;0.03125;0.0;"Die Doctor-Who-Nacht Vol. II Der Doctor ... Am 24 . Januar landet TARDIS erneut SLaM & Friends Moers-Hülsdonk ! 

   Daher Doctor-Who-Nacht geladen . Los 16 Uhr Ortszeit - Ende . Zusammen einige Folgen Staffel Serie ( deutscher Tonspur ) geschaut . 

   Auch leibliche Wohl gesorgt : Es Sandwiches geben 

   Als Kostenbeitrag 5 € Sandwiches Standardgetränke Flat vorgesehen . Teilnehmer , Getränkeflat , 3 € . 

   Wer Anschluss ans Serienschauen Hause findet , SLaM schlafen . Allerdings Übernachtungsutensilien ( gemeint Schlafsack & Isomatte ) zwingend mitzubringen . Die vorhandenen Couches Schlafplatz reserviert . 

   Also , Allons-y"
David Blass;1003;0;-1;0.0;0.0;Eine Lesung David Blass
RUF 'S, CARAVAN, Laurence Jones, Christina Skjolberg, Albert Castiglia;1004;0;-1;0.125;0.08718606601640423;"RUF 'S BLUES CARAVAN 2014 Laurence Jones 
   Christina Skjolberg 
   Albert Castiglia"
Cradle to Cradle, Braunschweiger, Cradle to Cradle, Michael Braungart, EU, Cradle to Cradle, Wiege Wiege, Übel Wurzel, Vision abfallfreien Wirtschaft, Metalle, Dr. Michael Braungart, EPEA, Internationale Umweltforschung GmbH, Hamburg, Wiege Cradle to Cradle, McDonough Braungart Design Chemistry, MBDC, Charlottesville, Virginia, USA, Leiter Hamburger Umweltinstituts e.V., HUI, Jahrzehnten, Michael Braungart, Cradle to Cradle, Qualität Rotterdam School of Management Erasmus Universität, RSM, Leuphana Universität Lüneburg, Ehrenprofessor, TU München,   , Matthias Hots, Klimaschutzmanager, Stadt Braunschweig;1005;0;-1;0.0;0.0;"Cradle to Cradle : Durch intelligente Verschwendung abfallfreien Leben 26 . Braunschweiger Energiecafé 
   Cradle to Cradle : Durch intelligente Verschwendung abfallfreien Leben 

   Vortrag Prof. Dr. Michael Braungart 

   Der Eintritt frei 

   Rund Milliarden Tonnen hochwertiger Stoffe landen jährlich EU Müllhalden Verbrennungsanlagen - Tendenz steigend . Das Konzept „ Cradle to Cradle “ ( „ Von Wiege Wiege “ ) , Übel Wurzel packen . Es Vision abfallfreien Wirtschaft gesundheits- umweltschädlichen Materialien : Kompostierbare Textilien , essbare Verpackungen , reine Kunststoffe Metalle , unendlich Zweck verwendet – Zukunft aussehen . 

   Referent : 

   Professor Dr. Michael Braungart gründete EPEA Internationale Umweltforschung GmbH 1987 Hamburg , Wiege Cradle to Cradle . Zudem Mitbegründer wissenschaftlicher Leiter McDonough Braungart Design Chemistry ( MBDC ) Charlottesville , Virginia ( USA ) , Gründer wissenschaftlicher Leiter Hamburger Umweltinstituts e.V. ( HUI ) . Seit Jahrzehnten pioniert Prof. Dr. Michael Braungart Cradle to Cradle-Designkonzept . Er arbeitet Organisationen Unternehmen unterschiedlicher Branchen entwickelte Werkzeuge Gestaltung öko-effektiver Produkte , Business-Systeme intelligentem Material Pooling . Er leitet Cradle to Cradle Lehrstuhl Innovation Qualität Rotterdam School of Management Erasmus Universität ( RSM ) Professor Leuphana Universität Lüneburg . Im Rahmen Exzellenzinitiative erhielt Ehrenprofessor TU München . 


   Moderation 

   Matthias Hots , Klimaschutzmanager , Stadt Braunschweig"
