text;question;label
"Vortrag und Diskurs ""Anleitung zur Kaltherzigkeit"" Die Soziologin und Autorin Sigrid Chamberlain gibt einen Einblick in die langen Schatten der nationalsozialistischen Erziehungemethoden, die noch weit bis in die Nachkriegszeit hinein ihre Gültigkeit hatten. Basierend auf den in den 1930ger Jahren erschienen Bücher ""Die deutsche Mutter und ihr erstes Kind"" und ""Unsere kleinen Kinder"" de rÄrztin Johanna Haarer zeigt Sigrid Chamberlain auf, wie bereits in Babys und Kleinkindern anhand rigider Methoden Bindungsfähigkeit zerstört wurde, um sie zu Werkzeugen des Regimes zu machen.
Im Anschluss an den Vortrag laden wir zur Diskussion mit der Autorin Chamberlain ein.Der Vortrag wird in Koperation von KulturRaum³ und Stadtmuesum Borken angeboten. Eintritt 4 €, Schüler frei";isMusic;0
"Die volkstümlichen Schlager-Melodien* Die volkstümlichen Schlager-Melodien * - Präsentiert von Michael Thürnau
Michael Thürnau, seine Stimme ist unverwechselbar, er selbst unübersehbar - und er ist einer der bekanntesten Moderatoren in Deutschland.



Hein Simons  45 Jahre „Mama"" ein Anlass um zurück zu blicken. Mit 11 Jahren wurde er mit diesem Lied zum Kinderstar. Es folgten zahlreiche Hits („Ich bau dir ein Schloss"", „ Du sollst nicht weinen"") und viele Fernsehauftritte, Filme und Auszeichnungen. Er ist der erfolgreichste deutschsprachige Sänger aller Zeiten!



Gitti & Erika Das bekannteste Gesangsduo aus Obernburg feiert im Jahr 2013 ebenfalls 45-jähriges Bühnenjubiläum. Der große Durchbruch gelang Gitti und Erika mit dem Titelsong zur Kinderfernsehserie „Heidi"". Danach folgten noch weitere bekannte Songs, u.a. mit Künstlern wie Karel Gott, Rex Gildo und Andy Borg.



Henry Arland „der Mann mit der goldenen Klarinette"", wie er respektvoll genannt wird, ist spätestens seit seinem Sieg gemeinsam mit seinen Söhnen Hansi & Maxi beim Grand Prix der Volksmusik im Jahre 1994 mit seiner eigenen Komposition „ Echo der Berge""  zur Musiklegende avanciert.



Die Schäfer Als sie ihre Karriere starteten, brachten sie einen neuen Geist in den volkstümlichen Schlager. Mit der Kombination aus erdverbundenen, naturorientierten Themen und zeitgemäßen Sounds und Melodien trafen sie das Publikum mitten ins Herz.


Foto:MS - Konzerte UG,Haselünne";isMusic;1
"Kieztopf Jeden Samstagmittag gibt es in der Humboldt-Villa den Kietztopf. Ein klarer Fischeintopf mit jeder Menge frischem Fisch aus See und Meer, Meeresfrüchten, knackfrischem Gemüse und einer feinen Kräutermischung.
Am besten einfach mal probieren.

Reservierungen:
Telefon: 02351 9748899
oder
http://humboldtvilla.com/reservierung";isMusic;0
"stille hunde ""Der Grill ist ein Schwein"" Das Leben ist eine Baustelle. Immer und überall. Und das meiste muss man selber machen. Ob man kann und will oder nicht. Von Könnern, heimlichen Tricksern und unheimlichen Versagern, vor allem aber von den dramatischen Folgen der Leidenschaft für das Selbermachen erzählen Stefan Dehler und Christoph Huber an diesem Abend. Zur Sprache kommen neben der Tragödie vom Aufstieg und Fall einer Mega-Barbecue-Grillstation, und vom Zerbrechen einer Freundschaft an mathematischen Übungen auf Grundschulniveau auch die Einsatzmöglichkeiten chinesischer Duschkopfplagiate, die Misere unlesbarer Gebrauchsanweisungen und die Nützlichkeit handtaschengroßer Werkzeug-Sets - allesamt Wissenswertes fürs Baustellendasein.

13,00 Euro / erm. 8,00 Euro / Kulturticket";isMusic;0
"Stille hunde - Der kleine Opernfreund // Theater Oper ist Schall und Rauch. Vor allem Schall; der ist selbstverständlich das Wichtigste. Rauch ist auch nötig, wenn es so etwas wie eine Zauberoper ist. Dann nämlich geht nichts ohne Rauch. Aber auch, wenn es keine Zauberoper ist, raucht es meist gewaltig in der Oper, sagt man doch: „Wo Rauch ist, ist auch Feuer.“ Und in jeder Oper, die diesen Namen verdient, lodert Feuer. Das der Emotionen. „Ein Kraftwerk der Gefühle“, zitiert der nette Herr Freund mit der großen, unsortierten Plattensammlung und der noch größeren, noch weniger sortierten Begeisterung für die Oper eine Geistesgröße, deren Namen er vergessen hat, dessen Beschreibung er aber höchst zutreffend findet, und fügt selbst dichtend an: „Hier werden die Dinge heißer gegessen, als sie gekocht sind.“ Immerhin ist die Oper eine Erfindung der Italiener, erinnert sich Herr Freund. Und die gelten ja als ungehemmt, was den Ausdruck ihrer Emotionen betrifft. Dem stimmt zwar Herrn Freunds Zufallsbekanntschaft Herr Sawtschenko nur bedingt zu, denn für den ehemaligen Bassbariton mit ukrainischen Wurzeln gilt nur die sprichwörtliche slawische Empfindungstiefe in Sachen Oper etwas. Bei ein paar Gläsern Wodka und einigen beherzten Griffen in die Plattenkiste kommen die beiden „Spezialisten“ aber dann doch irgendwie zusammen. Mit mehr oder weniger Witz und Verstand erörtern sie - jeder auf seine ganz persönliche Weise - das Geheimnis der klingenden Leidenschaften, und während der eine sich ausgiebig in der bizarren und faszinierenden Barockzeit umtut, verweilt der andere ausdauernd bei den Stationen der eigenen, selbstredend großartigen Sängerkarriere.

Stefan Dehler und Christoph Huber schlüpfen für rund eine Kabarettstunde in die Rollen der beiden grundverschiedenen Opernfreunde, die frei von akademischem Expertenwissen Geschichte und Geschichten des Musiktheaters referieren. Spitzentöne und Spitzengagen, Irrungen, Wirrungen, sexuelle und andere Paarungen, die Händel und der Händel kommen dabei zur Sprache. Selbstredend mit Klangbeispielen, wenn sich die richtige Platte findet.

Preis:

10,00 Euro*

*im Vorverkauf bei den Reservix-Vorverkaufsstellen und bei der Online-Buchung zuzüglich Gebühr. Beim Kauf der Tickets im „Drachenladen“, Kurze Geismarstraße 34, 37073 Göttingen fällt keine Gebühr an.

Eine Veranstaltung von stille hunde theaterproduktionen.";isMusic;0
"PARTY TIME 13.06.2015 Samstag 13.06.2015 findet bei uns im All Day Schüsselmarkt 5 ein DJ Event ... 

Dj Paul Lee sorgt für eine super gute Laune ... 
Er lässt die beste Musik laufen 
VON A bis Z 

Eintritt  natürlich wie immer Frei !!! 
Ab 18 Jahre !!! 

Preise :

Jeder Cocktail nur 4,50 € 
Pils 0,33l                 2 € 
Keller Bier               2 €
Heffe Weizen          2 €
alk freie Getr.          2 €

Unser Motto lautet : 
Nie wieder Alkohol! 
Okay, darauf trinken wir einen. 

Wir freuen uns Sie alle am Samstag zu sehen ....

Mfg Stelios & All Day Team";isMusic;0
"Live: SHAKULL, anschließend Dj Ted Benz Do. 12.03.15
Kantinenbetrieb von 12.00 h - 16.00 h

Einlass: 20.30 h I Beginn: 21.00 h I Eintritt: 12 €                   
Konzert: SHAKULL

Auf einer seiner ""Expeditionen"" als Dj verschlägt es Christian Kreuz a.k.a Dakar 2009 in die albanische Hauptstadt Tirana. Dort läuft ihm auf nächtlicher Kneipentour die einheimische Künstlerin Inida Gjata über den Weg, eine charismatische Person mit ungebremstem Tatendrang, mächtig vielen Ideen, großem Ego und noch größerem Herz. Es ist Liebe auf den ersten Blick. Im Jahr darauf siedelt er von Berlin nach Tirana über. Die beiden starten die Band ""Shakull"" und nehmen ihr erstes gemeinsames Album auf.

Mittlerweile haben sich die zwei geehelicht, leben in Bayerns Landeshauptstadt und aus dem Duo ""Shakull"" ist ein Quintett geworden. Mit Salewski (Percussion) und Ivi Vukelic (Gitarre, Bass) sind nun 2 einschlägig bekannte Charakterköpfe des Münchner Untergrunds mit von der Partie. Der Jazzer Hannes Mergarten an den Tasten komplettiert den illustren Haufen.

Die Musik von ""Shakull"" wandelt mit aufreizender Lässigkeit zwischen Orient und Oxident.
Rakischwangerer Wüstenblues reitet auf der phrygischen Tonleiter bittersüssem Chanson entgegen.
Morriconeske Twang-Gitarren surfen lasziv auf orientalischen Rhythmusteppichen und stürzen sich Hals über Kopf in amouröse Abenteuer mit betörendem Funk und Gypsy. Dazu singt Inida Kreuz in albanischer Sprache poetische Lieder über Zensur, Propaganda, die Absurdität von Grenzen, Selbstverständnis, Legenden und… nun ja…..die Liebe.

Inida Kreuz – Gesang
Christian Kreut – Git./Bass
Salewski – Percussion/ Handtrommeln
Hannes Mergarten – Keys
Ivica Vukelic -Git./Bass

Beginn: ca. 23.30 h I Eintritt: 6 €     
Party mit Dj Ted Benz
""Love? Money? Trouble? Sex? I´ve got something good! Rock'n Roll jeder Zeit, Colör und Frequenz""

Weitere Informationen zu diesem Event unter http://www.popula.de/veranstaltung/9533765_live-shakull-import-export-kantine-muenchen
--------------
Dieses Event wurde über http://www.openeventnetwork.de eingetragen.";isMusic;1
"Auch zu Weihnachten fallen die Pins! Am 26.12. ab 10 Uhr geöffnet:
BRUNCH im Turm Restaurant oder FRÜHSTÜCKSBOWLING

3 Stunden: inklusive Bowling + Frühstücksbuffet + Kaffee
14 Euro / Person (ab 6 Erwachsene/Bahn)
16 Euro / Person (mind. 4 Erwachsene/Bahn)
Kinder zahlen 8 Euro inklusive kl. Getränk (Cola/Mirinda/SevenUp/Saft)
BITTE VORBESTELLEN!

- 31.12.: Silvesterparty (Einlass ab 19 Uhr)

- 01.01.: ab 10 Uhr geöffnet
BRUNCH im Turm Restaurant oder FRÜHSTÜCKSBOWLING  
BITTE VORBESTELLEN!";isMusic;0
"Situation in der queeren Community in Russland Lesbisches Leben hat in Russland eine lange Geschichte. Vom ""Silbernen Zeitalter"" bis zu den ""Propaganda- Gesetzen"" der letzten Jahre gab es viele verschiedene Formen lesbischen Lebens und lesbischer Sichtbarkeit. Regina Elsner vom Quarteera e.V. geht der Geschichte der Lesben, Schwulen und Transsexuellen in Russland nach.";isMusic;0
"VOCAL im KAFFEEHAUS - Christiane Öttl - Eintritt  frei!!! Öttl & Schlesag & Braumandl

Christiane Öttl zeigt wieder einmal mit den Passauer Musikern Markus Schlesag und Gerald Braumandl ihr vokalistisches Talent

Christiane Öttl, vocal & piano

Markus Schlesag, vocal & bass

Gerald Braumandl, vocal & drums

Herzliche Einladung!

Eintritt frei!";isMusic;1
"Frank Turner & The Sleeping Souls Präsentiert von VISIONS, piranha, Slam, laut.de und Allschools

VVK-Start ab 14.08.15 um 10:00Uhr 

Das hat Frank Turner schon immer gerne gemacht: In kleinen Clubs bei intimer Atmosphäre ein paar Handvoll Fans seine Songs vorzuspielen und dabei in direkten Kontakt mit ihnen zu treten. Wobei man gerne fragen darf, was klein noch bedeutet für jemanden, der das Wembley Stadion und die O2Arena ausverkauft sowie die Olympischen Spiele in London vor 80.000 Zuschauer und Milliarden vor den Fernsehgeräten (mit)eröffnet hat. Der ehemalige Sänger der Punkband Million Dead, der sich als lauter Folker eine unübersehbare FanSchar erspielt hat und inzwischen mit seiner Band The Sleeping Souls intelligenten Stadionrock macht, hat eine nahezu beispiellose Karriere hingelegt und ist sich dabei stets treu geblieben. Dabei gilt immer: Was bei anderen vielleicht wie ein Klischee klingen würde, trifft auf Frank Turner voll zu. Wenn er seine Kampagne „Random Acts Of Kindness“ propagiert, bei der es darum geht, wildfremden Menschen im Alltag eine Freude zu machen und ihnen zu helfen, dann meint er das so ernst wie es nur geht. Wenn er im September in unsere Clubs kommt, um sein sechstes Studioalbum „Positive Songs for Negative People“, das am 07. August erschien, live zu präsentieren, dann ist es ihm eine Herzensangelegenheit und kein Marketingtrick. Zumal Turner selbst die neue Platte als Zusammenfassung und Ergebnis der ersten fünf Alben sieht und als treffende Reflexion einer Reise, die er in den letzten zehn Jahren getan hat. Wenn er nun in diesen kleinen Venues auftritt, macht er das mit Inbrunst und Verve und voller Energie – und weil es ihm das zurückgibt, was er seinen Zuhörern vermittelt: Kraft und Stärke. Und wer leider kein Ticket ergattern kann, darf sich trösten: Jemand, der in seiner Karriere über 1700 Shows gespielt hat und fast ständig auf Tour ist, kommt sicher bald wieder.";isMusic;1
"ONE REPUBLIC Einlass: 18:30 | Beginn: 20:00

Tickets: VVK 39,00 € zzgl. Geb.

Veranstalter: PGM
Tel. 089/7907800";isMusic;1
"Stammtisch der Utopisten ++ Eintritt frei
Ernsthaft utopisch, fantastisch pragmatisch. Ideen spinnen, Netze spannen und deine Region 
gestalten.
http://www.hausderwissenschaft.org";isMusic;0
"Konzert (Vokaljazz): EvenSanne Abgesehen von den lebendigen Kompositionen der Sängerin Sanne Huijbregts und des Gitarristen Eran Har Even wird diese Band Ihre Aufmerksamkeit auch damit packen, dass sie auf kreative Art neben Loopstationen, die der Musik eine multidimensionale Tiefe verleihen, auch Effektpedale und einzigartige Instrumente wie das EWI und durch das Xylophon gefärbten Sound verwenden.

Das Ganze wird durch die exzellente Improvisation der beiden der Jazztradition verpflichteten Bandmitglieder abgerundet.

Weitere Infos unter evensanne.com

Eintritt frei - Spende erbeten";isMusic;1
1. Damensitzung 2014;isMusic;0
"Queer Cinema Heute mal ein recht aktueller Film über den Schwulen der so schwul war dass es schon wieder Hetero war. xD

Liberace – Zu viel des Guten ist wundervoll (Originaltitel: Behind the Candelabra) ist eine US-amerikanische Filmbiografie des Regisseurs Steven Soderbergh aus dem Jahre 2013. Er thematisiert das Leben des Star- und Showpianisten Liberace und dessen Beziehung zu seinem Lebensgefährten Scott Thorson. Der Originaltitel Behind the Candelabra bezieht sich auf den Kerzenleuchter, der auf Liberaces Piano aufgestellt war und als dessen Markenzeichen galt.

IMDB: http://www.imdb.com/title/tt1291580/
Trailer: http://www.youtube.com/watch?v=TQ9OgbLCsUM
Sprache: Englisch";isMusic;0
"80er Party Am 02. November führt Rita die Party-Saison mit einem Ausflug in die 80er fort..

Lasst euch überraschen..
Eintritt 3 €
Einlaß ab 21 Uhr
Alles wie gehabt..";isMusic;0
"STADTfragen: Wie tickt München? Auf der Suche nach der Eigenlogik unserer Stadt Referentin: Kristina Siekermann, Soziologin
Moderator: Niels Beintker, Bayerischer Rundfunk

Kommentatoren:
Jörg Hittenkofer, Gottseidank, Trachtenmode
Marina Lessig, Kreisjugendring München-Stadt
Micha Purucker, Choreograf, Tanztendenz München
Christian Schnurer, Bildhauer, Halle 6
Jutta Höcht-Stöhr, Evangelische Stadtakademie München

Im Alltagswissen existieren zum Teil sehr genaue Vorstellungen darüber, was das Eigene einer Stadt ausmacht. Jede Stadt produziert ihre ganz eigenen Bilder, Klischees oder Verhaltensweise. Das Konzept der Eigenlogik der Städte fragt danach, ob und auf welche Weise eigenlogische Muster in verschiedenen Handlungsfeldern wie z.B. Stadtplanung, Beteiligungsprozesse oder der kulturellen Praxis auftreten, sich reproduzieren oder verändern. Die Forschungsarbeit von Kristina Siekermann ”Stadt und Mode - zur Eigenlogik von München und Frankfurt am Main” erforscht das Spezifische, das Eigene der beiden Städte am Beispiel der Mode.

Wir nehmen die Arbeit zum Anlass, über München zu diskutieren. Wie tickt München? Wie nehmen wir München wahr und wie beeinflusst uns die Stadt - in unserem Lebensalltag, unseren gesellschaftlichen, kulturellen und ökonomischen Aktivitäten, unserer beruflichen Praxis?  Wollen wir über den Tellerrand hinaus schauen? Müssen wir uns radikal befreien? Wie und wo in München fühlen wir uns gut aufgehoben? Prägen wir München oder werden wir von München geprägt?


Halle 6, Dachauer Straße 112d
Donnerstag, 27. März 2014, 19.00 Uhr";isMusic;0
"Abiparty II@blue Die legendären Abiparty´s der 12. Klassen des Gymnasiums Rochlitz gehen in die 2. Runde-und dies wie gewohnt zur Weihnachtszeit im blue!
Passend hierzu das Motto des Abends:""Party under the Misteltoe"" -wer im Partnerlook erscheint, erhält 1,-€ Ermäßigung auf den Eintritt!
 
DJ's: 
- Vortex [Global Stage]
- Christoph Leithold [JagdAuf] 
- Hot and Hot Music [La Futura/ MiauMusik) 
- Rico.de.Janeiro (winner DJ-Contest, blue allstars)

Start: 22 Uhr 
(Ausweiskontrolle)
Shisha-Lounge open!";isMusic;0
Bollywood-Special: Happy New Year Shah Rukh Khan im größten Bollywood-Blockbuster des Jahres - wir zeigen die Original-Version in Hindi mit deutschen Untertiteln! Schnell Karten sichern für nur 15 Euro!;isMusic;0
"EmaRocken beim Finale Thüringen Grammy 2013 Von 28 Bands haben es fünf ins Finale für den Thüringen Grammy 2013 geschafft - eine davon - EmaRocken!

Deine Stimme zählt - bei der Final-Party am 19.10.2013 in der alten Parteischule Erfurt!

Wir planen einen oder sogar 2 Busse zu chartern, die euch von hier nach da bringen und heile wieder zurück! Bitte meldet euch bei uns zwecks Reservierungen.

Vorraussichtliche Kosten 10 EUR!

Unter allen die im Bus sitzen, verlosen wir 1 exklusives EmaRocken-Shirt Unikat, wie es noch keiner zuvor gesehen hat und auch nie wieder irgendwoher bekommen wird....ausser vielleicht auf dem russischen Schwarzmarkt für mehrere 100 Euro.";isMusic;1
"TRUBEL UM TRIXI - COMING HOME.... Jeden Samstag

TRUBEL UM TRIXI

***** ***** ***** ***** *****

COMING HOME……nach der Wiesn no ins TRIXI!

***** ***** ***** ***** *****

In Dirndl / Lederhosn Eintritt frei!

***** ***** ***** ***** *****

Passend zu Wiesn ab sofort im Trixi auch erhältlich:
TEGERNSEER HELL 0,5l heute zum Start für € 3,-

***** ***** ***** ***** *****

In der Lounge: Crossover Mix
Im Club: Chart Smash & deine Lieblingslieder
Im Stüberl: HipHop

***** ***** ***** ***** *****

Pizza & Snacks bis 5 Uhr

***** ***** ***** ***** *****

Ab 22 Uhr
Eintritt bis 23 Uhr frei – dann € 5,- / Studenten € 3,-";isMusic;0
"FERIEN ESKALATION  ? Teilnehmen ? VIP CARD gewinnen ? Mit dieser zahlst du 2015 keinen Eintritt mehr ? ??? GEWINNE ???
eine ATRIUM VIP CARD mit dieser zahlst du 2015 keinen Eintritt mehr ? Einfach bei dieser Veranstaltung teilnehmen Gewinner wird am Veranstaltungsabend um ca. 18 Uhr bekannt gegeben.

?????
ATRIUM:
Ferien Eskalation
wir feiern Schulfrei

?????

-  CO2Alarm
-  mit Schüler und Studentenausweis freier Eintritt bis 23 Uhr
-  Alle Ladies im Sommerkleid / Hotpants / Minirock erhalten 2 Cocktailgutscheine

?????

-  Red Bull € 2,50
-  Vodka Red Bull € 3,50
-  Vodka Melon Shots € 1,50

?????

MIT DJ MIKE MORINO
„Kickson Music""



?????
AVALON:
Black Eskalation

?????

Hennessy 0,7l  € 50

?????

100% Black Music by DJ Maabee 

? ? ? ? ?

Ab 22 Uhr
Ab 16 Jahren (mit Formular bis 5 Uhr Feiern)
Eintritt € 6,-";isMusic;0
"BOOTY ME DOWN ?? Teilnehmen ?? Gewinnen ?? GEWINNE..
einen von drei € 50 Gutscheinen! Einfach bei dieser Veranstaltung TEILNEHMEN! Gewinner werden am Veranstaltungsabend um ca. 18 Uhr bekannt gegeben.

Booty me Down !!

***** ***** ***** ***** *****

Small Booty & Big Booty Shake Contest !! 

Ladies win 100€ in Drink Coupons !! 

***** ***** ***** ***** *****

Vodka Bull 2,50 

***** ***** ***** ***** *****

An den Decks Dj Flash B & Dj-Mc Hollywood 

***** ***** ***** ***** ***** 

US Friends Special 1€=1$

***** ***** ***** ***** *****

Einlass 21 Uhr
Mit Formular ab 16 bis 5 Uhr feiern
Eintritt € 5   


Be a VIP
Reserviere die PARTYPARK VIP LOUNGE
Mail an party@party-park.com
oder Tel.: 0175 - 492 883 0";isMusic;0
"NOCHE LA BOMBA | LATIN NIGHT | SEXO | FOGON RESIDENT | 21.08 | Club 360 Bayreuth VAMOS A LA FIESTA! 

Die erste Latin mixed mit Black Music Party @ Three Sixty CLUB ( Bayreuth ) ! 

Dafür konnten wir niemanden anderen verpflichten als ihn. Bekannt aus dem Fogon und der Indabahn Nürnberg! Die rede ist von Mr. Sexo! 

Er wird euch einen einzigartigen mix aus Latin und Black Music liefern!


ESPERAMOS QUE :) 


? SPECIALS 
3 Salitos für 9€ 
Alle Tequila Shots nur 2€ 

? LADIES SPECIAL 
Die ersten 50 Ladies erhalten von uns einen gratis shot und bis 00:00 Uhr gibt es für alle Ladies mit Highheels den Eintritt umsonst!   

? SHISHA LOUNGE 
Jede Shisha mit Kamin Kopf, Naturkohle und Silikon Schlauch! 


Beginn 23:00 Uhr
Einlass ab 18 Jahren !";isMusic;0
"Afterwork BBQ im Hotelgarten Entspannen Sie mit Ihren Mitarbeitern bei unserem Afterwork BBQ Event mit Outdoor Theke im Hotel Residenz

Was halten Sie davon den Feierabend einmal anders ausklingen zu lassen? Verbringen Sie unter Kollegen einen gemütlichen Abend direkt nach der Arbeit und entspannen Sie bei einem leckeren Buffet vom Grill, guten Getränken und schöner Atmosphäre.
Wenn Sie die korrekte Antwort auf die Frage: „ Wie kann man einen gemütlichen Feierabend gestalten?“ wissen möchten sollten sie unsere Afterwork BBQ Events am 04.06., 11.06., 18.06. oder 25.06.2015 jeweils ab 18.00 Uhr nicht verpassen.

Ein DJ, eine Outdoor Theke mit Cocktails und eine Lounge artige Atmosphäre mit leichter Hintergrundmusik sollen für die richtige Stimmung sorgen und Sie zumindest für ein paar Stunden dem Alltagstress entziehen.

Die Kosten des BBQ-Buffets betragen an jedem der Abende 25 €, Getränke werden nach Verzehr separat abgerechnet. Bei schlechtem Wetter & Regen findet das BBQ im Restaurant statt.

Sie haben sich entschlossen zu einem unserer Afterwork BBQs zu kommen?
Bitte senden Sie uns eine E-Mail an anmeldung@hotelresidenz.de oder rufen Sie einfach an unter 02871/99750.";isMusic;0
Sauglocknläutn - Furtner - Freising Musikalisches Kabarett zum Thema Oktoberfest! Sauglocknläutn, am 3.10 im Furtner! Beginn: 20:00 Uhr, Eintritt: A Wiesn-Maß!;isMusic;1
"Queen II Magic Tribute 05.12.14 HAGEN - Stadthalle Der QUEEN Spirit aus den 70igern!
Queen II ist keine Coverband – sie ist eine Tributband!
  
Als FREDDIE MERCURY 1991 starb, war dies das Ende einer der größten Bands der Musikgeschichte. Auch wenn QUEEN später mit PAUL RODGERS oder ADAM LAMBERT wieder aktiv auf Tour waren, haben sie sich weiter entwickelt und präsentieren sich, wie sie heute sind: Nach wie vor einmalig und immer noch mitreißend mit ihrer Show!
Was QUEEN nicht macht, ist FREDDIE MERCURY ersetzen zu wollen. 
Viele Fans sehnen sich aber nach den “guten alten Zeiten” zurück und wollen noch einmal erleben, wie es war, damals in den Siebzigern oder Achtzigern mit FREDDIE MERCURY, als dem unvergleichlichen Showman, auf der Bühne.
Hier möchte QUEEN II ansetzen. Bestehend aus professionellen Musikern, die dazu noch Fans der Band seit frühesten Jahren sind (Lassen Sie sich die Erlebnisse mit QUEEN erzählen!), präsentiert QUEEN II ihre Show so originalgetreu wie möglich. So ließen sie sich von einem der original QUEEN - Lichtgestalter bei der Lichtshow beraten und professionelle Bühnenschneider arbeiten an den Kostümen, um nicht nur FREDDIE MERCURYs Outfit so originalgetreu wie möglich aussehen zu lassen. 

Aber zu aller erst werden die Songs, die Hits, die Hymnen von QUEEN auf Instrumenten, wie man sie schon von den Engländern kannte, gespielt. Und der Freddie der Show von QUEEN II in Hagen, Michael Kluch, trifft  nicht nur exakt die Tonlage von Freddie Mercury, sondern lebt auch die einzigartigen Bewegungen des Sängers nach.

Musik nachspielen wie Coverbands können viele! Aber die elektrisierende Atmosphäre eines Queen Konzertes neu erleben, das kann man nur in einem Konzert mit QUEEN II. 

Let Us Entertain You!

Bandseite: www.queen2.de
Veranstalter: www.calif-concerts.de
Facebook: www.facebook.com/QUEEN2Tour";isMusic;1
"Hardteinander presents Waterslide Es ist schon wieder soweit, das zweite Treffen steht vor der Tür. Unter dem Motto ""Waterslide"" bauen wir eine Wasserrutsche vom Grillpavillon die Wiese runter auf. Dazu gibt es ein bisschen Musik.

Das wird bombastisch.

Natürlich gibt es wieder Kaffe, Kuchen und Würstchen.
Ausserdem haben wir dann auch endlich die lang ersehnten neuen T-Shirts dabei.
Wir haben auch noch ein Paar Stoffbeutel und Flaschenkühler vor Ort.

Slingshot Sound kümmert sich unter anderem um die passende Musik.

Das Wetter muss mitspielen, denn wenn es zu kalt ist lohnt sich das natürlich nicht.
Aber in diesem Fall gibt es eine Alternativveranstaltung. 


Also kommt vorbei und ladet eure Freunde ein,
wir freuen uns auf euch

love, peace and unity
Eure Hardteinander IG";isMusic;0
